[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Undefined index: user_login a5f6266674440cf97650a765016eea86.php 第 61 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant idmarch_news - assumed 'idmarch_news' a5f6266674440cf97650a765016eea86.php 第 150 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_title - assumed 'news_title' a5f6266674440cf97650a765016eea86.php 第 151 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 154 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant article_id - assumed 'article_id' a5f6266674440cf97650a765016eea86.php 第 174 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant article_title - assumed 'article_title' a5f6266674440cf97650a765016eea86.php 第 175 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 178 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Undefined index: news_date a5f6266674440cf97650a765016eea86.php 第 178 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant article_id - assumed 'article_id' a5f6266674440cf97650a765016eea86.php 第 174 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant article_title - assumed 'article_title' a5f6266674440cf97650a765016eea86.php 第 175 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant news_date - assumed 'news_date' a5f6266674440cf97650a765016eea86.php 第 178 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Undefined index: news_date a5f6266674440cf97650a765016eea86.php 第 178 行.
[ 2016-09-06T11:07:12+08:00 ] /index.php/Index/home | NOTIC: [8] Use of undefined constant article_id - assumed 'article_id' a5f6266674440cf97650a765016eea86.php 第 174 行.
